tourney_name,winner_id,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
US Open,105453,R,178,JPN,24.65434634,11,2680,104527,R,183,SUI,29.40999316,4,5985,3-6 7-5 7-6(7) 6-7(5) 6-4,QF,255,3,6,184,108,82,41,27,8,10,18,8,174,97,81,39,28,7,10
US Open,105227,R,198,CRO,25.90554415,16,1845,104607,R,196,CZE,28.93634497,7,4060,6-2 6-4 7-6(4),QF,132,19,5,90,57,48,15,15,2,4,4,5,92,46,33,19,15,3,8
US Open,103819,R,185,SUI,33.045859,3,7490,104792,R,193,FRA,27.98083504,24,1530,4-6 3-6 6-4 7-5 6-2,QF,200,5,2,151,86,65,37,25,10,15,6,9,157,99,65,29,24,7,13
US Open,105453,R,178,JPN,24.65434634,11,2680,104925,R,188,SRB,27.26078029,1,12770,6-4 1-6 7-6(4) 6-3,SF,172,5,4,125,73,49,26,18,9,13,15,4,112,66,53,17,20,2,7
US Open,105227,R,198,CRO,25.90554415,16,1845,103819,R,185,SUI,33.045859,3,7490,6-3 6-4 6-4,SF,105,13,1,81,45,39,20,15,1,2,12,1,84,52,36,16,14,4,8
US Open,105227,R,198,CRO,25.90554415,16,1845,105453,R,178,JPN,24.65434634,11,2680,6-3 6-3 6-3,F,114,18,3,86,45,36,25,14,8,9,2,1,75,39,22,21,13,6,11
Wimbledon,104925,R,188,SRB,26.091718,1,11830,104252,R,190,GER,29.71937029,34,1175,6-3 7-5 6-4,R128,116,5,0,87,55,41,26,16,3,3,3,0,108,65,46,20,15,8,11
Wimbledon,104035,R,183,USA,30.93771389,156,346,105449,R,188,USA,23.49897331,98,556,1-6 7-6(4) 6-3 6-7(4) 6-4,R128,200,22,1,154,95,68,38,24,9,11,25,8,181,100,76,39,26,13,16
Wimbledon,105526,R,,GER,23.16495551,115,489,104882,R,188,SLO,26.30527036,132,427,6-4 6-1 6-3,R128,96,20,3,85,50,38,22,13,9,9,7,1,96,56,40,12,13,9,14
Wimbledon,104871,R,188,FRA,26.36276523,25,1441,105992,R,183,USA,21.13073238,97,556,7-6(4) 4-6 7-5 6-2,R128,170,10,6,119,78,66,22,21,2,3,18,2,155,100,70,30,21,14,17
Wimbledon,103852,L,188,ESP,31.75906913,32,1245,104468,R,183,FRA,28.49007529,17,2090,6-2 6-4 7-6(11),R128,122,21,2,85,60,55,17,15,0,0,5,6,119,71,49,27,15,7,10
Wimbledon,103908,R,185,FRA,31.44695414,82,616,105575,R,175,LTU,23.00889802,69,711,7-6(4) 7-5 6-7(3) 6-4,R128,183,26,4,144,88,73,30,23,7,8,19,10,164,86,73,36,23,7,10
Wimbledon,104499,R,178,TPE,28.37234771,151,358,104639,L,180,USA,27.58932238,107,534,7-6(5) 4-6 6-2 3-6 7-5,R128,233,9,2,151,104,69,22,25,4,12,6,2,174,122,73,28,26,16,25
Wimbledon,103163,R,188,GER,35.22518823,13,2425,104098,R,185,RUS,30.53251198,65,739,6-3 7-5 7-5,R128,121,17,3,98,63,56,18,17,4,4,5,4,95,53,37,24,16,3,6
Wimbledon,104755,R,185,FRA,27.01711157,9,3135,104719,R,190,ESP,27.20054757,41,975,6-7(2) 6-4 7-5 6-4,R128,176,8,1,129,84,65,22,22,3,5,11,3,146,105,73,15,22,11,16
Wimbledon,104424,R,178,JPN,28.79945243,129,442,104890,R,190,AUT,26.2587269,108,531,7-6(6) 7-5 6-1,R128,116,9,2,85,47,39,25,16,0,2,8,6,110,62,43,18,15,4,9
Wimbledon,103484,R,185,USA,33.48939083,87,583,105217,R,193,NED,24.76112252,93,569,6-1 6-3 6-2,R128,71,7,1,65,34,30,20,12,1,1,7,3,83,53,30,14,12,11,17
Wimbledon,106071,R,193,AUS,20.67351129,59,780,105023,R,198,USA,25.71389459,19,1810,7-6(6) 7-6(3) 3-6 2-6 6-3,R128,154,11,2,156,122,86,20,25,9,13,36,5,149,95,81,28,25,6,8
Wimbledon,104731,R,203,RSA,27.10198494,23,1510,103694,R,168,BEL,32.42984257,143,380,6-4 6-2 6-1,R128,78,28,2,60,43,39,14,13,0,0,0,0,93,58,30,17,12,5,10
Wimbledon,104308,R,185,POL,29.35249829,127,445,104332,R,185,GER,29.25119781,141,388,6-3 7-6(6) 6-0,R128,94,4,2,80,45,41,21,14,3,4,3,0,74,48,31,11,13,3,8
Wimbledon,104978,R,196,GER,25.93839836,57,803,104593,R,185,ESP,27.87953457,56,807,7-6(5) 6-7(4) 6-7(5) 6-1 6-4,R128,182,19,3,175,113,90,38,27,4,4,20,3,174,120,93,27,26,5,8
Wimbledon,104607,R,196,CZE,27.76728268,6,4515,105373,L,190,SVK,23.95345654,36,1090,6-3 6-4 6-4,R128,110,6,1,82,51,47,17,15,3,3,5,6,97,62,38,18,14,6,9
Wimbledon,103970,R,175,ESP,31.22792608,4,7220,104651,R,,ARG,27.4934976,101,550,6-1 4-6 7-5 6-2,R128,129,7,6,100,68,57,15,19,1,3,8,2,110,81,53,13,18,6,12
Wimbledon,105138,R,,ESP,25.19370294,60,778,104559,R,188,RUS,28.08761123,137,404,6-3 6-4 7-6(3),R128,149,6,1,117,88,63,16,16,6,8,5,5,106,62,40,21,15,6,10
Wimbledon,105053,R,188,COL,25.5742642,91,570,104547,L,188,ARG,28.15879535,52,859,3-6 7-6(4) 6-7(6) 6-1 6-3,R128,186,13,0,144,105,76,30,24,7,9,17,6,155,94,66,37,25,4,9
Wimbledon,105238,R,180,UKR,24.62696783,24,1500,105671,R,178,POR,22.58179329,122,461,6-1 7-6(2) 6-2,R128,80,7,0,74,47,38,19,14,1,2,0,6,86,37,22,26,13,5,10
Wimbledon,105683,R,196,CAN,22.49144422,15,2225,104122,R,183,ARG,30.38740589,74,690,6-4 6-3 6-3,R128,106,19,5,72,51,45,13,14,1,1,4,2,104,67,42,18,14,8,12
Wimbledon,104997,R,190,NED,25.85078713,64,747,104864,R,183,USA,26.38193018,173,292,6-3 6-4 6-4,R128,93,12,9,102,61,49,21,15,6,6,8,1,77,47,39,11,14,1,4
Wimbledon,106045,R,180,USA,20.85147159,105,538,105902,R,183,AUS,21.42368241,174,291,6-4 6-2 3-6 4-6 6-1,R128,161,5,3,152,92,63,35,23,13,17,19,5,135,78,63,20,22,8,15
Wimbledon,104471,R,183,CRO,28.47364819,49,888,104259,R,178,GER,29.68925394,18,1885,4-6 6-7(6) 7-6(3) 6-3 2-1 RET,R128,184,20,8,155,101,84,25,23,5,6,14,3,168,96,75,37,23,10,12
Wimbledon,105453,R,178,JPN,23.48528405,11,2495,105051,R,188,AUS,25.57700205,110,518,6-2 6-4 6-3,R128,101,1,2,81,54,37,19,13,1,2,8,6,94,57,39,12,14,5,11
Wimbledon,104919,R,188,ARG,26.11088296,84,611,105379,R,181,SLO,23.93429158,90,575,6-2 6-3 6-4,R128,117,13,4,92,58,47,20,14,6,6,7,3,85,51,34,16,13,3,7
Wimbledon,103566,L,190,FRA,33.10061602,53,844,103813,L,185,FIN,31.92060233,38,1075,7-6(3) 6-4 6-3,R128,93,17,4,82,51,43,21,16,0,1,3,3,96,62,44,18,15,3,6
Wimbledon,104312,R,190,ITA,29.33880903,28,1380,104797,R,188,UZB,26.79534565,47,915,7-6(6) 7-6(3) 5-7 3-6 6-3,R128,198,13,5,174,107,84,36,27,4,7,17,2,154,96,78,32,27,3,5
Wimbledon,105777,R,188,BUL,22.10814511,31,1330,104620,R,183,ITA,27.70978782,89,577,6-1 6-4 6-3,R128,82,15,2,63,46,43,10,13,0,0,4,2,86,51,34,13,13,6,11
Wimbledon,104813,R,183,SLO,26.73511294,55,816,103188,R,173,USA,35.14852841,95,565,6-7(3) 6-4 6-4 6-1,R128,150,18,5,136,92,67,20,20,9,11,10,5,129,85,60,17,19,4,10
Wimbledon,105028,L,175,CAN,25.69199179,112,503,105550,L,,ARG,23.10472279,76,674,6-4 6-2 4-6 3-6 4-3 RET,R128,167,18,10,146,92,63,29,22,15,19,15,3,130,84,58,26,22,3,8
Wimbledon,105223,R,198,ARG,24.75017112,8,3960,105077,L,188,ESP,25.43463381,62,755,6-2 7-5 6-1,R128,108,10,1,79,58,45,12,14,5,6,7,4,76,44,30,8,13,2,8
Wimbledon,104327,R,178,BEL,29.28131417,135,418,104745,L,185,ESP,27.05817933,5,6895,7-6(4) 7-6(8) 6-4,R128,175,13,2,121,72,53,28,17,5,7,6,3,119,80,52,21,17,8,11
Wimbledon,103997,R,190,POL,31.10746064,130,440,104214,R,185,RUS,29.94661191,416,87,6-1 7-5 6-2,R128,100,11,6,73,44,34,16,14,1,3,5,2,80,55,28,9,13,4,11
Wimbledon,103565,R,185,FRA,33.10335387,165,316,104268,L,185,COL,29.60985626,77,666,6-3 7-6(5) 7-5,R128,125,5,4,111,75,50,13,17,4,9,1,6,123,72,42,22,16,8,15
Wimbledon,105332,R,196,FRA,24.12867899,27,1380,104494,R,178,ROU,28.41067762,94,568,6-4 4-6 6-3 6-1,R128,111,26,3,97,61,51,18,18,0,2,2,5,124,73,43,25,18,7,13
Wimbledon,104545,R,206,USA,28.1615332,21,1735,105539,R,185,RUS,23.1266256,66,729,6-1 7-6(5) 7-6(3),R128,103,22,1,95,71,55,19,16,0,0,4,4,95,62,47,15,15,2,4
Wimbledon,105173,L,183,FRA,24.98562628,111,511,104665,R,180,ESP,27.41683778,50,870,6-1 6-2 6-3,R128,90,6,0,57,36,31,17,12,0,0,1,3,83,50,32,12,12,7,13
Wimbledon,104460,R,196,GER,28.54209446,189,261,104198,R,188,ESP,30.05612594,67,726,6-3 6-3 6-3,R128,75,9,2,76,57,47,12,14,3,3,4,4,66,44,32,10,13,3,7
Wimbledon,103720,R,180,AUS,32.32854209,70,710,104527,R,183,SUI,28.24093087,10,2915,6-4 7-5 6-3,R128,132,5,1,99,56,37,26,15,8,10,12,2,105,63,41,20,16,9,15
Wimbledon,104597,R,183,ESP,27.84120465,16,2195,105132,R,190,EST,25.23750856,183,273,6-4 7-6(2) 7-5,R128,112,11,4,83,46,43,29,17,0,0,11,11,124,65,51,27,17,8,10
Wimbledon,105558,R,188,FRA,23.08008214,85,589,104594,R,194,AUS,27.87679671,72,701,6-1 4-6 6-4 6-3,R128,155,6,9,115,54,42,26,18,8,12,6,3,118,62,43,22,18,6,14
Wimbledon,103285,R,185,CZE,34.57357974,45,920,105591,U,,AUS,22.93771389,216,220,6-2 6-2 6-4,R128,92,8,1,73,48,37,17,13,2,2,12,7,85,51,34,12,13,7,12
Wimbledon,105668,R,203,POL,22.61190965,22,1549,106378,R,,GBR,18.45859001,385,99,6-2 6-2 6-4,R128,87,11,4,76,52,40,17,13,4,4,4,3,90,64,39,10,13,16,21
Wimbledon,103781,L,183,AUT,32.09034908,37,1085,104926,R,178,ITA,26.0862423,30,1345,6-7(5) 7-5 6-3 6-2,R128,150,8,3,130,90,62,22,21,8,12,3,2,132,87,52,21,20,7,15
Wimbledon,104714,R,188,GER,27.22792608,121,461,104586,R,196,CZE,27.91786448,35,1091,6-3 4-6 7-6(5) 6-7(4) 6-4,R128,210,22,10,196,134,102,27,27,14,17,21,13,181,106,79,40,26,13,17
Wimbledon,104660,R,193,UKR,27.46338125,116,488,104297,R,178,BRA,29.38809035,100,550,6-4 6-0 6-4,R128,80,7,2,76,47,38,20,13,2,2,1,3,76,41,27,17,13,3,8
Wimbledon,103819,R,185,SUI,31.87679671,3,7740,103812,R,198,ROU,31.92607803,48,895,6-3 6-2 6-0,R128,69,7,0,56,39,35,14,12,0,0,3,1,61,52,26,3,11,2,8
Wimbledon,104542,R,188,FRA,28.18617385,7,4155,105676,R,163,BEL,22.54620123,83,611,7-6(4) 6-4 6-3,R128,114,18,2,92,63,54,15,15,1,1,2,3,99,70,46,19,16,3,6
Wimbledon,105208,R,190,LAT,24.81587953,39,1026,104273,R,188,FRA,29.57152635,71,708,7-6(1) 6-4 7-5,R128,147,20,6,119,77,59,20,17,9,11,5,5,111,73,48,21,17,4,8
Wimbledon,104269,L,188,ESP,29.60711841,54,825,103598,R,185,BEL,32.93086927,61,770,6-7(5) 6-1 6-4 6-3,R128,139,20,7,116,73,58,21,19,1,2,7,1,124,78,48,24,19,5,11
Wimbledon,103898,R,185,FRA,31.50992471,33,1200,104735,R,180,GER,27.09377139,68,721,6-4 6-7(5) 6-4 6-2,R128,162,12,6,136,86,65,26,20,5,7,3,2,123,85,60,14,20,6,12
Wimbledon,104338,R,185,ARG,29.23750856,20,1740,104226,L,,GER,29.87816564,210,225,6-4 6-2 6-3,R128,97,6,2,76,59,46,9,13,0,1,4,12,93,54,33,17,14,8,14
Wimbledon,104330,R,193,USA,29.26762491,86,586,105041,R,185,SVK,25.63997262,79,635,7-5 6-4 6-7(2) 6-2,R128,147,16,0,120,80,64,23,21,2,3,13,2,136,87,66,18,21,11,16
Wimbledon,104932,L,203,FRA,26.07255305,80,627,103893,R,183,ITA,31.52361396,73,701,7-6(6) 6-4 6-2,R128,124,22,6,107,72,56,21,15,6,6,4,2,98,53,40,22,15,5,8
Wimbledon,105227,R,198,CRO,24.73648186,12,2470,104571,R,183,CYP,28.01916496,40,995,6-3 6-4 6-4,R128,93,16,2,80,56,45,16,15,0,1,4,5,71,43,31,16,14,2,6
Wimbledon,104678,R,193,SRB,27.36755647,44,935,104386,R,180,SRB,29.00479124,14,2390,6-3 6-4 7-6(5),R128,114,15,2,95,67,55,16,16,4,4,3,1,101,62,47,21,15,8,10
Wimbledon,105723,R,185,RUS,22.33538672,78,663,103656,R,175,ESP,32.57494867,51,862,6-3 6-4 3-6 6-3,R128,114,21,3,107,67,56,21,19,7,9,7,8,115,84,59,14,18,12,16
Wimbledon,105577,R,193,CAN,23.00342231,103,546,102967,R,188,FRA,36.23545517,131,438,6-3 6-2 7-6(3),R128,108,25,3,88,62,56,11,15,5,6,7,6,119,70,41,27,14,8,12
Wimbledon,104022,R,183,RUS,30.99794661,26,1415,104898,R,190,NED,26.21765914,58,797,6-4 7-5 7-5,R128,138,9,3,92,62,53,17,17,2,2,7,2,123,84,61,15,17,18,21
Wimbledon,103990,R,180,ESP,31.14852841,29,1355,104166,R,178,RUS,30.17111567,81,622,6-2 6-2 6-4,R128,87,6,0,65,50,40,12,13,0,0,1,4,75,59,35,8,13,9,14
Wimbledon,103917,R,190,FRA,31.42231348,124,460,104225,R,180,CZE,29.88090349,96,564,6-2 6-4 6-3,R128,90,17,3,68,49,44,10,13,1,1,4,0,79,55,34,14,14,3,8
Wimbledon,104229,R,180,TPE,29.86173854,75,683,104868,R,190,GBR,26.37097878,219,218,6-7(4) 6-4 7-6(11) 7-6(4),R128,215,12,3,169,113,85,31,23,12,13,18,4,168,104,77,35,23,13,15
Wimbledon,104918,R,190,GBR,26.11088296,2,8560,103794,R,178,GER,32.02190281,92,570,6-4 6-3 6-2,R128,113,11,2,86,49,39,20,14,4,5,5,1,79,47,29,14,13,5,10
Wimbledon,104925,R,188,SRB,26.091718,1,11830,104035,R,183,USA,30.93771389,156,346,7-6(2) 6-3 6-1,R64,114,12,0,73,43,39,22,14,0,0,8,5,121,82,53,15,14,14,18
Wimbledon,104871,R,188,FRA,26.36276523,25,1441,105526,R,,GER,23.16495551,115,489,6-2 5-7 7-6(6) 7-6(4),R64,181,23,9,134,85,67,31,22,3,5,12,5,152,86,64,35,22,7,10
Wimbledon,103852,L,188,ESP,31.75906913,32,1245,103908,R,185,FRA,31.44695414,82,616,6-3 5-1 RET,R64,56,13,1,33,21,19,9,7,0,0,3,4,47,21,13,12,8,2,6
Wimbledon,103163,R,188,GER,35.22518823,13,2425,104499,R,178,TPE,28.37234771,151,358,6-3 6-2 7-5,R64,91,14,2,74,40,38,23,15,0,0,7,3,89,62,40,12,14,4,8
Wimbledon,104755,R,185,FRA,27.01711157,9,3135,104424,R,178,JPN,28.79945243,129,442,6-0 6-3 6-7(5) 6-3,R64,148,11,5,107,61,47,23,19,2,6,2,3,124,69,45,20,17,9,18
Wimbledon,106071,R,193,AUS,20.67351129,59,780,103484,R,185,USA,33.48939083,87,583,6-3 6-4 7-5,R64,96,4,0,99,71,54,13,16,3,5,11,4,94,55,37,16,15,3,8
Wimbledon,104731,R,203,RSA,27.10198494,23,1510,104308,R,185,POL,29.35249829,127,445,6-4 7-6(2) 6-4,R64,111,15,2,85,59,49,18,16,0,1,6,4,98,59,42,21,16,3,6
Wimbledon,104607,R,196,CZE,27.76728268,6,4515,104978,R,196,GER,25.93839836,57,803,7-6(6) 6-4 6-2,R64,111,15,1,81,47,40,26,15,0,1,19,1,101,76,53,11,15,7,11
Wimbledon,103970,R,175,ESP,31.22792608,4,7220,105138,R,,ESP,25.19370294,60,778,6-3 3-6 7-6(4) 7-5,R64,179,6,4,131,84,64,22,21,3,7,2,1,142,108,67,20,21,8,13
Wimbledon,105238,R,180,UKR,24.62696783,24,1500,105053,R,188,COL,25.5742642,91,570,6-4 7-5 6-3,R64,95,13,4,76,48,43,17,16,0,1,10,2,102,64,43,16,15,10,14
Wimbledon,104997,R,190,NED,25.85078713,64,747,105683,R,196,CAN,22.49144422,15,2225,7-5 6-4 7-6(4),R64,129,17,2,94,63,52,23,17,4,4,22,4,109,74,57,17,17,3,5
Wimbledon,104471,R,183,CRO,28.47364819,49,888,106045,R,180,USA,20.85147159,105,538,6-1 7-6(4) 7-5,R64,126,24,4,114,70,55,22,16,5,7,3,5,106,60,39,24,15,8,13
Wimbledon,105453,R,178,JPN,23.48528405,11,2495,104919,R,188,ARG,26.11088296,84,611,7-6(5) 6-4 6-2,R64,142,2,5,106,71,51,19,15,3,5,5,5,106,69,44,15,15,7,12
Wimbledon,104312,R,190,ITA,29.33880903,28,1380,103566,L,190,FRA,33.10061602,53,844,7-5 RET,R64,49,1,0,45,28,16,12,6,0,1,6,1,36,23,17,4,6,4,6
Wimbledon,104813,R,183,SLO,26.73511294,55,816,105777,R,188,BUL,22.10814511,31,1330,3-6 7-6(4) 3-6 6-4 11-9,R64,244,19,5,188,105,83,48,29,16,18,22,6,190,126,99,37,31,8,10
Wimbledon,105223,R,198,ARG,24.75017112,8,3960,105028,L,175,CAN,25.69199179,112,503,6-2 7-6(7) 6-3,R64,119,13,0,86,59,46,16,15,2,3,13,7,100,61,41,16,14,7,11
Wimbledon,103997,R,190,POL,31.10746064,130,440,104327,R,178,BEL,29.28131417,135,418, W/O,R64,,,,,,,,,,,,,,,,,,,
Wimbledon,105332,R,196,FRA,24.12867899,27,1380,103565,R,185,FRA,33.10335387,165,316,6-4 7-5 6-4,R64,100,12,2,105,60,49,23,16,4,4,4,4,98,60,42,23,16,3,6
Wimbledon,105173,L,183,FRA,24.98562628,111,511,104545,R,206,USA,28.1615332,21,1735,1-1 RET,R64,15,1,1,5,4,4,0,1,0,0,1,0,5,4,4,1,1,0,0
Wimbledon,104460,R,196,GER,28.54209446,189,261,103720,R,180,AUS,32.32854209,70,710,6-4 6-4 6-7(3) 6-2,R64,146,21,5,146,93,71,25,20,9,10,12,4,130,72,52,29,20,1,6
Wimbledon,104597,R,183,ESP,27.84120465,16,2195,105558,R,188,FRA,23.08008214,85,589,7-5 6-7(6) 6-3 6-4,R64,149,21,4,125,86,71,20,22,1,3,17,6,123,78,63,18,21,5,10
Wimbledon,105668,R,203,POL,22.61190965,22,1549,103285,R,185,CZE,34.57357974,45,920,6-2 5-3 RET,R64,75,7,2,42,28,26,7,8,0,0,1,3,65,40,26,10,8,5,8
Wimbledon,103781,L,183,AUT,32.09034908,37,1085,104714,R,188,GER,27.22792608,121,461,3-6 7-6(2) 7-6(5) 6-2,R64,166,12,1,138,89,60,33,20,8,9,10,5,147,103,68,27,21,10,12
Wimbledon,104660,R,193,UKR,27.46338125,116,488,103819,R,185,SUI,31.87679671,3,7740,6-7(5) 7-6(5) 7-5 7-6(5),R64,180,17,2,165,109,83,36,24,7,8,16,1,158,114,91,24,24,5,7
Wimbledon,105208,R,190,LAT,24.81587953,39,1026,104542,R,188,FRA,28.18617385,7,4155,3-6 6-3 6-3 RET,R64,119,12,8,85,52,40,17,14,8,10,9,5,84,57,40,13,13,5,8
Wimbledon,104269,L,188,ESP,29.60711841,54,825,103898,R,185,FRA,31.50992471,33,1200,7-6(1) 7-6(4) 6-4,R64,153,15,4,97,53,48,27,17,1,2,7,3,126,78,55,24,17,7,9
Wimbledon,104338,R,185,ARG,29.23750856,20,1740,104330,R,193,USA,29.26762491,86,586,5-7 6-2 6-4 6-2,R64,136,7,0,102,69,54,24,19,2,3,10,3,133,102,68,11,19,9,14
Wimbledon,104932,L,203,FRA,26.07255305,80,627,105227,R,198,CRO,24.73648186,12,2470, W/O,R64,,,,,,,,,,,,,,,,,,,
Wimbledon,104678,R,193,SRB,27.36755647,44,935,105723,R,185,RUS,22.33538672,78,663,6-4 6-3 6-4,R64,89,15,4,79,50,43,16,15,0,1,3,3,78,51,34,15,14,8,12
Wimbledon,104022,R,183,RUS,30.99794661,26,1415,105577,R,193,CAN,23.00342231,103,546,6-2 6-7(3) 7-6(7) 3-6 6-4,R64,216,8,2,163,104,76,39,25,5,7,26,2,158,100,83,25,26,3,7
Wimbledon,103990,R,180,ESP,31.14852841,29,1355,103917,R,190,FRA,31.42231348,124,460,7-6(3) 6-1 7-6(5),R64,123,9,3,100,63,52,28,16,2,2,17,3,94,61,48,18,15,3,5
Wimbledon,104918,R,190,GBR,26.11088296,2,8560,104229,R,180,TPE,29.86173854,75,683,6-3 6-3 7-5,R64,121,11,1,82,52,44,20,15,3,3,1,5,108,71,49,13,15,11,15
Wimbledon,104925,R,188,SRB,26.091718,1,11830,104871,R,188,FRA,26.36276523,25,1441,6-3 6-2 6-2,R32,86,8,1,58,43,40,12,13,0,0,6,4,89,59,32,15,12,11,16
Wimbledon,103163,R,188,GER,35.22518823,13,2425,103852,L,188,ESP,31.75906913,32,1245,4-6 6-2 7-5 6-4,R32,142,18,2,111,84,63,18,20,8,10,14,3,125,67,48,30,20,5,10
Wimbledon,106071,R,193,AUS,20.67351129,59,780,104755,R,185,FRA,27.01711157,9,3135,7-6(7) 5-7 7-5 7-6(5),R32,166,19,1,166,134,101,15,24,7,8,15,3,141,97,83,27,24,6,7
Wimbledon,104607,R,196,CZE,27.76728268,6,4515,104731,R,203,RSA,27.10198494,23,1510,3-6 6-3 6-4 7-5,R32,176,11,5,124,66,54,27,20,11,14,19,3,121,73,53,25,20,13,18
Wimbledon,103970,R,175,ESP,31.22792608,4,7220,105238,R,180,UKR,24.62696783,24,1500,6-7(6) 7-6(2) 2-6 6-1 6-2,R32,192,6,8,144,101,76,22,24,4,9,15,2,187,110,76,33,23,17,24
Wimbledon,104471,R,183,CRO,28.47364819,49,888,104997,R,190,NED,25.85078713,64,747,6-0 6-1 1-0 RET,R32,46,5,1,36,17,12,17,7,0,0,3,0,42,26,12,4,7,3,9
Wimbledon,104312,R,190,ITA,29.33880903,28,1380,105453,R,178,JPN,23.48528405,11,2495,3-6 6-2 6-7(4) 6-1 6-4,R32,184,9,1,155,93,65,34,24,8,11,3,6,143,98,63,23,22,6,12
Wimbledon,105223,R,198,ARG,24.75017112,8,3960,104813,R,183,SLO,26.73511294,55,816,7-5 7-6(3) 6-0,R32,115,10,4,89,54,47,20,15,0,0,14,5,101,68,53,11,15,5,9
Wimbledon,103997,R,190,POL,31.10746064,130,440,105332,R,196,FRA,24.12867899,27,1380,6-1 6-3 6-4,R32,114,4,2,88,52,37,21,13,4,5,8,6,77,43,27,13,13,3,9
Wimbledon,105173,L,183,FRA,24.98562628,111,511,104460,R,196,GER,28.54209446,189,261,6-4 6-2 7-5,R32,99,16,2,88,57,44,20,15,5,5,11,3,98,57,42,16,15,8,12
Wimbledon,105668,R,203,POL,22.61190965,22,1549,104597,R,183,ESP,27.84120465,16,2195,7-6(6) 6-3 6-4,R32,107,30,3,87,60,52,16,16,0,1,18,3,107,77,58,8,15,2,5
Wimbledon,103781,L,183,AUT,32.09034908,37,1085,104660,R,193,UKR,27.46338125,116,488,6-2 2-6 7-5 6-3,R32,135,9,0,110,74,51,19,18,6,9,14,6,107,66,45,21,19,1,7
Wimbledon,104269,L,188,ESP,29.60711841,54,825,105208,R,190,LAT,24.81587953,39,1026,6-2 6-4 6-4,R32,105,7,3,75,52,42,16,14,1,1,9,4,82,52,38,11,14,3,7
Wimbledon,104932,L,203,FRA,26.07255305,80,627,104338,R,185,ARG,29.23750856,20,1740,6-4 7-6(8) 6-4,R32,130,9,2,108,82,62,12,16,4,5,1,1,109,76,50,19,16,8,11
Wimbledon,104022,R,183,RUS,30.99794661,26,1415,104678,R,193,SRB,27.36755647,44,935,6-3 6-4 7-5,R32,125,4,2,90,60,50,15,16,3,4,14,9,96,59,43,15,15,7,11
Wimbledon,104918,R,190,GBR,26.11088296,2,8560,103990,R,180,ESP,31.14852841,29,1355,6-2 6-4 7-5,R32,121,9,0,80,52,44,16,15,2,3,6,1,100,67,47,12,15,2,7
Wimbledon,104925,R,188,SRB,26.091718,1,11830,103163,R,188,GER,35.22518823,13,2425,6-1 6-4 7-6(4),R16,132,13,3,89,58,44,17,14,5,7,4,2,107,78,43,14,15,7,13
Wimbledon,104607,R,196,CZE,27.76728268,6,4515,106071,R,193,AUS,20.67351129,59,780,7-6(4) 6-7(5) 6-4 6-4,R16,179,24,5,139,81,68,30,22,6,7,19,2,170,120,82,22,22,12,15
Wimbledon,103970,R,175,ESP,31.22792608,4,7220,104471,R,183,CRO,28.47364819,49,888,6-7(3) 7-6(6) 6-1 6-1,R16,167,7,3,125,83,62,29,19,6,6,14,3,148,97,64,25,19,10,15
Wimbledon,105223,R,198,ARG,24.75017112,8,3960,104312,R,190,ITA,29.33880903,28,1380,6-4 7-6(2) 6-3,R16,142,9,1,102,73,55,18,16,2,2,5,4,107,63,47,18,15,9,11
Wimbledon,103997,R,190,POL,31.10746064,130,440,105173,L,183,FRA,24.98562628,111,511,4-6 6-3 3-6 6-3 6-4,R16,198,26,7,131,88,72,25,24,3,5,13,3,160,95,69,35,23,13,16
Wimbledon,105668,R,203,POL,22.61190965,22,1549,103781,L,183,AUT,32.09034908,37,1085,3-6 7-6(1) 6-4 4-6 6-4,R16,192,16,8,148,85,68,36,25,9,12,11,3,150,107,76,28,26,6,9
Wimbledon,104269,L,188,ESP,29.60711841,54,825,104932,L,203,FRA,26.07255305,80,627,6-4 6-4 6-4,R16,109,9,4,77,49,42,18,15,1,2,9,3,96,64,43,15,15,10,14
Wimbledon,104918,R,190,GBR,26.11088296,2,8560,104022,R,183,RUS,30.99794661,26,1415,6-4 7-6(5) 6-1,R16,157,15,4,108,68,55,16,15,3,5,1,1,93,57,36,16,14,5,10
Wimbledon,104925,R,188,SRB,26.091718,1,11830,104607,R,196,CZE,27.76728268,6,4515,7-6(5) 6-4 6-3,QF,135,16,1,89,54,42,21,16,0,2,6,4,99,52,33,27,15,6,10
Wimbledon,105223,R,198,ARG,24.75017112,8,3960,103970,R,175,ESP,31.22792608,4,7220,6-2 6-4 7-6(5),QF,136,12,0,87,63,55,11,15,2,2,8,2,103,70,45,17,15,5,8
Wimbledon,105668,R,203,POL,22.61190965,22,1549,103997,R,190,POL,31.10746064,130,440,7-5 6-4 6-4,QF,127,30,9,103,70,63,12,16,6,6,9,3,100,57,44,20,16,7,10
Wimbledon,104918,R,190,GBR,26.11088296,2,8560,104269,L,188,ESP,29.60711841,54,825,4-6 3-6 6-1 6-4 7-5,QF,207,14,3,135,93,72,23,24,4,7,11,9,148,87,63,29,24,6,11
